QueryNumber;DocInfos
14;[65, '148', 0.005314992429720293]
14;[66, '85', 0.004983052823738184]
14;[67, '108', 0.004665569612861728]
14;[68, '40', 0.004481019662018644]
14;[69, '124', 0.004151521379623477]
14;[70, '137', 0.003846333274241646]
14;[71, '22', 0.003817534983607726]
14;[72, '161', 0.0037560330543370333]
14;[73, '93', 0.0035878962184170957]
14;[74, '123', 0.0033895192477275383]
14;[75, '47', 0.0030735222919880674]
15;[1, '64', 0.1023610194783534]
15;[2, '156', 0.08987944274630524]
15;[3, '99', 0.08076531598695137]
15;[4, '59', 0.07614628171215512]
15;[5, '69', 0.06607235777149965]
15;[6, '124', 0.05181697599658344]
15;[7, '141', 0.03187141707784646]
16;[1, '38', 0.12957040028885364]
16;[2, '59', 0.11825413338644028]
16;[3, '35', 0.11354913711617982]
16;[4, '149', 0.11268770194658073]
16;[5, '99', 0.08019792211174114]
16;[6, '64', 0.08006900620757358]
16;[7, '113', 0.07555728616289345]
16;[8, '156', 0.07030564658169554]
16;[9, '3', 0.06555516722079392]
16;[10, '158', 0.05816271380350206]
16;[11, '13', 0.04349292049756306]
16;[12, '124', 0.040532360793900823]
16;[13, '148', 0.03877832955171665]
16;[14, '73', 0.036113952202196514]
16;[15, '41', 0.030255748982296507]
16;[16, '131', 0.024615147725903327]
16;[17, '69', 0.024273819024922663]
16;[18, '129', 0.024178227955018287]
16;[19, '32', 0.02295278870902841]
16;[20, '57', 0.02285775422574147]
16;[21, '5', 0.022687422158611165]
16;[22, '155', 0.021813570700244356]
16;[23, '2', 0.021185438613377218]
16;[24, '22', 0.01809105690949512]
16;[25, '23', 0.01785982098037625]
16;[26, '139', 0.017759370560859567]
16;[27, '8', 0.01756907092159404]
16;[28, '27', 0.016138664663955176]
16;[29, '25', 0.016040405068177836]
16;[30, '75', 0.015374650014338293]
16;[31, '160', 0.014866708286675518]
16;[32, '20', 0.014199277911263878]
16;[33, '11', 0.01398356775098967]
16;[34, '70', 0.012052056425818091]
16;[35, '7', 0.01187395564384443]
16;[36, '81', 0.011290001812190342]
16;[37, '134', 0.009450437592491817]
16;[38, '93', 0.009174575225600579]
16;[39, '62', 0.008909473566671032]
16;[40, '43', 0.008532223223049374]
16;[41, '47', 0.00785927456057949]
16;[42, '144', 0.007014910095247654]
16;[43, '141', 0.005854498282708362]
17;[1, '150', 0.20042184069645835]
17;[2, '89', 0.20019480614151938]
17;[3, '21', 0.10668117930104076]
17;[4, '68', 0.0876607806407324]
17;[5, '25', 0.0748882585320089]
17;[6, '53', 0.0714798561667262]
17;[7, '51', 0.06844816152051435]
17;[8, '52', 0.06625134565747072]
17;[9, '159', 0.06540235197676007]
17;[10, '92', 0.05880169565565644]
17;[11, '49', 0.05857807167429774]
17;[12, '131', 0.05459563419888927]
17;[13, '57', 0.05186078062235936]
17;[14, '26', 0.04808870185619418]
17;[15, '97', 0.04769022976428049]
17;[16, '5', 0.04746330514900214]
17;[17, '129', 0.045567685500786936]
17;[18, '62', 0.040651342860673116]
17;[19, '55', 0.03512915233633675]
17;[20, '87', 0.032751275141401325]
17;[21, '38', 0.03041657505683922]
17;[22, '144', 0.029097272214056995]
17;[23, '11', 0.02900134654968023]
17;[24, '152', 0.02864773044256918]
17;[25, '79', 0.02654254293216383]
17;[26, '43', 0.026436514120664334]
17;[27, '61', 0.026138333990116752]
17;[28, '93', 0.025823396921034688]
17;[29, '24', 0.024822061879352448]
17;[30, '48', 0.02434477501354568]
17;[31, '7', 0.02391846356400295]
17;[32, '100', 0.021194964843788317]
17;[33, '80', 0.020968289142848175]
17;[34, '23', 0.01998676254110064]
17;[35, '2', 0.019963650887207272]
17;[36, '6', 0.019562897545306455]
17;[37, '82', 0.019035657273292744]
17;[38, '160', 0.0184997663008154]
17;[39, '122', 0.01776154246990394]
17;[40, '59', 0.01740557732203981]
17;[41, '1', 0.015903736199102073]
17;[42, '141', 0.014570387465758138]
17;[43, '31', 0.012707976655168374]
17;[44, '166', 0.011976522945568087]
17;[45, '3', 0.010884749201114586]
17;[46, '113', 0.00997138431383985]
17;[47, '4', 0.009597970021250126]
17;[48, '42', 0.009504459302249245]
17;[49, '139', 0.009374900451159502]
17;[50, '167', 0.009145533499714469]
17;[51, '64', 0.008698534262112692]
17;[52, '140', 0.008341891024474512]
17;[53, '74', 0.007960123552358422]
17;[54, '8', 0.007864554722323062]
17;[55, '156', 0.007637862695903161]
17;[56, '149', 0.007617380586307567]
17;[57, '143', 0.0070153152772730685]
17;[58, '27', 0.006694185848748328]
17;[59, '65', 0.0065504441282139645]
17;[60, '15', 0.006418543197303]
17;[61, '13', 0.0063227845790352925]
17;[62, '151', 0.005854967788514917]
17;[63, '148', 0.005637400783515576]
17;[64, '85', 0.0052853256640140655]
17;[65, '108', 0.004948583867028634]
17;[66, '40', 0.004752839084465451]
17;[67, '155', 0.004524045183812008]
17;[68, '124', 0.004403353379659037]
17;[69, '137', 0.004079652511379587]
17;[70, '22', 0.004049107311488848]
17;[71, '161', 0.003983874664623805]
17;[72, '134', 0.003919964068491512]
17;[73, '123', 0.003595128067545701]
17;[74, '47', 0.003259962682189173]
18;[1, '129', 0.2027944995074667]
18;[2, '82', 0.07486795319532139]
18;[3, '156', 0.07378956301138648]
18;[4, '89', 0.053822830123573855]
18;[5, '62', 0.043458113513405054]
18;[6, '152', 0.042542637691348535]
18;[7, '55', 0.03755464352296041]
18;[8, '159', 0.03339019332895184]
18;[9, '144', 0.031106292432771]
18;[10, '11', 0.03100374358400057]
18;[11, '51', 0.027596071477431705]
18;[12, '24', 0.02653590033881113]
18;[13, '7', 0.025569913107010005]
18;[14, '8', 0.025300581928764096]
18;[15, '100', 0.022658370505764157]
18;[16, '80', 0.022416043988385634]
18;[17, '23', 0.02136674791417312]
18;[18, '6', 0.020913617173456488]
18;[19, '160', 0.019777082066582168]
18;[20, '26', 0.019387799821076412]
18;[21, '59', 0.018607344845164357]
18;[22, '1', 0.017001809150478397]
18;[23, '141', 0.015576399396974968]
18;[24, '150', 0.014342047240416517]
18;[25, '31', 0.013585398492217586]
18;[26, '166', 0.012803441584900698]
18;[27, '3', 0.011636286357580614]
18;[28, '113', 0.010659858221211625]
18;[29, '4', 0.010260661550870107]
18;[30, '42', 0.010160694387300911]
18;[31, '139', 0.010022190149528945]
18;[32, '167', 0.00977698656434148]
18;[33, '64', 0.009299124278840049]
18;[34, '140', 0.008917856620396656]
18;[35, '74', 0.008509730025518605]
18;[36, '149', 0.008143322382464608]
18;[37, '43', 0.007566906120654535]
18;[38, '143', 0.007499687493644817]
18;[39, '61', 0.007481558217197988]
18;[40, '21', 0.007184972544489595]
18;[41, '27', 0.00715638569411622]
18;[42, '53', 0.007004339451872534]
18;[43, '65', 0.007002719331137649]
18;[44, '15', 0.006861711304718972]
18;[45, '13', 0.006759341035750791]
18;[46, '52', 0.006491995633649298]
18;[47, '68', 0.006405177113632374]
18;[48, '151', 0.006259223850062951]
18;[49, '92', 0.006231795170474021]
18;[50, '148', 0.006026634938241789]
18;[51, '49', 0.005964926149751398]
18;[52, '85', 0.005650250803504032]
18;[53, '108', 0.005290258680039442]
18;[54, '40', 0.0050809987052965865]
18;[55, '5', 0.005030154190355113]
18;[56, '155', 0.004836407737174079]
18;[57, '124', 0.004707382771307783]
18;[58, '137', 0.004361331987049797]
18;[59, '22', 0.0043286777948207495]
18;[60, '161', 0.0042589411619632055]
18;[61, '134', 0.004190617860788485]
18;[62, '93', 0.004068291910217451]
18;[63, '123', 0.003843353568665914]
18;[64, '47', 0.003485046700120146]
19;[1, '150', 0.23142720735516104]
19;[2, '159', 0.1620154934611676]
19;[3, '68', 0.10122195060059921]
19;[4, '89', 0.09579212412657526]
19;[5, '49', 0.09576523856220222]
19;[6, '53', 0.08253782839899021]
19;[7, '64', 0.08242437319788386]
19;[8, '51', 0.07903712895880789]
19;[9, '21', 0.07828366699658629]
19;[10, '52', 0.07650046449903133]
19;[11, '27', 0.07521565093291459]
19;[12, '42', 0.074472172070205]
19;[13, '156', 0.07237380762220667]
19;[14, '92', 0.06789834963119941]
19;[15, '131', 0.06304160820261412]
19;[16, '35', 0.0608024708463654]
19;[17, '26', 0.055528049923306746]
19;[18, '97', 0.05506793398424488]
19;[19, '5', 0.05480590400881149]
19;[20, '129', 0.0526170309804551]
19;[21, '75', 0.05203636316893634]
19;[22, '62', 0.046940127487058794]
19;[23, '31', 0.04670203202892459]
19;[24, '138', 0.04484619976132832]
19;[25, '61', 0.04335715659596302]
19;[26, '29', 0.0432267613417473]
19;[27, '124', 0.0417246896259311]
19;[28, '55', 0.040563651115574785]
19;[29, '38', 0.03512203559378517]
19;[30, '148', 0.03492557929488559]
19;[31, '144', 0.03359863589093925]
19;[32, '11', 0.03348787047463902]
19;[33, '43', 0.03181717821831507]
19;[34, '24', 0.028662048215771372]
19;[35, '140', 0.02820921424749922]
19;[36, '7', 0.027618662754558723]
19;[37, '100', 0.02447383731605168]
19;[38, '80', 0.024212094762138606]
19;[39, '81', 0.023605286464355016]
19;[40, '93', 0.02357658181739705]
19;[41, '23', 0.02307872546666717]
19;[42, '2', 0.02305203842747366]
19;[43, '6', 0.022589288327823507]
19;[44, '123', 0.02227301822596933]
19;[45, '82', 0.021980483701874047]
19;[46, '160', 0.021361690107441884]
19;[47, '122', 0.020509262652444026]
19;[48, '59', 0.020098229504561062]
19;[49, '8', 0.01899178948949159]
19;[50, '1', 0.018364052751344753]
19;[51, '141', 0.016824434251105223]
19;[52, '86', 0.014949999902207311]
19;[53, '166', 0.013829297493158931]
19;[54, '3', 0.012568625762650143]
19;[55, '113', 0.0115139628355773]
19;[56, '4', 0.011082781150885438]
19;[57, '139', 0.010825202598205767]
19;[58, '167', 0.010560352455885779]
19;[59, '74', 0.00919155895147363]
19;[60, '149', 0.008795793464049009]
19;[61, '143', 0.008100588327567403]
19;[62, '65', 0.0075638013614718735]
19;[63, '15', 0.007411495285536258]
19;[64, '13', 0.007300922757468082]
19;[65, '151', 0.006760734457591352]
19;[66, '85', 0.006102968389746717]
19;[67, '108', 0.005714132455472844]
19;[68, '40', 0.005488105849662206]
19;[69, '155', 0.005223917409399787]
19;[70, '137', 0.004710776951290275]
19;[71, '22', 0.004675506392531537]
19;[72, '161', 0.0046001822200765685]
19;[73, '134', 0.00452638462031447]
19;[74, '47', 0.0037642806642201082]
20;[1, '89', 0.14132886530141442]
20;[2, '123', 0.1007256065061647]
20;[3, '159', 0.0699180552532096]
20;[4, '11', 0.0691963915672244]
20;[5, '137', 0.05808736570554746]
20;[6, '23', 0.057273907965739626]
20;[7, '87', 0.057232249326200864]
20;[8, '57', 0.055441506542718226]
20;[9, '27', 0.05123514652295478]
20;[10, '26', 0.046539055049507845]
20;[11, '52', 0.04647853843174969]
20;[12, '129', 0.04504361615843737]
20;[13, '62', 0.043458113513405054]
20;[14, '7', 0.0430692817739606]
20;[15, '35', 0.04087629591654449]
20;[16, '166', 0.03969892587002659]
20;[17, '25', 0.038906019101987446]
20;[18, '100', 0.03852410066441734]
20;[19, '55', 0.03755464352296041]
20;[20, '144', 0.031106292432771]
20;[21, '43', 0.028261822382896377]
20;[22, '61', 0.027943054414881353]
20;[23, '51', 0.027596071477431705]
20;[24, '24', 0.02653590033881113]
20;[25, '141', 0.026483227388552927]
20;[26, '5', 0.02616328969635905]
20;[27, '48', 0.026025659216795106]
20;[28, '70', 0.022452770508010048]
20;[29, '80', 0.022416043988385634]
20;[30, '6', 0.020913617173456488]
20;[31, '139', 0.020548721468541083]
20;[32, '82', 0.02034997361391797]
20;[33, '160', 0.019777082066582168]
20;[34, '59', 0.018607344845164357]
20;[35, '1', 0.017001809150478397]
20;[36, '122', 0.01610012196516765]
20;[37, '150', 0.014342047240416517]
20;[38, '31', 0.013585398492217586]
20;[39, '86', 0.013320934944519818]
20;[40, '3', 0.011636286357580614]
20;[41, '113', 0.010659858221211625]
20;[42, '4', 0.010260661550870107]
20;[43, '42', 0.010160694387300911]
20;[44, '167', 0.00977698656434148]
20;[45, '64', 0.009299124278840049]
20;[46, '140', 0.008917856620396656]
20;[47, '74', 0.008509730025518605]
20;[48, '8', 0.008407562648705133]
20;[49, '156', 0.008165218678654626]
20;[50, '149', 0.008143322382464608]
20;[51, '143', 0.007499687493644817]
20;[52, '21', 0.007184972544489595]
20;[53, '53', 0.007004339451872534]
20;[54, '65', 0.007002719331137649]
20;[55, '15', 0.006861711304718972]
20;[56, '13', 0.006759341035750791]
20;[57, '68', 0.006405177113632374]
20;[58, '151', 0.006259223850062951]
20;[59, '92', 0.006231795170474021]
20;[60, '148', 0.006026634938241789]
20;[61, '49', 0.005964926149751398]
20;[62, '85', 0.005650250803504032]
20;[63, '108', 0.005290258680039442]
20;[64, '40', 0.0050809987052965865]
20;[65, '155', 0.004836407737174079]
20;[66, '124', 0.004707382771307783]
20;[67, '22', 0.0043286777948207495]
20;[68, '161', 0.0042589411619632055]
20;[69, '134', 0.004190617860788485]
20;[70, '93', 0.004068291910217451]
20;[71, '47', 0.003485046700120146]
21;[1, '68', 0.36247260656961866]
21;[2, '150', 0.15056708818902276]
21;[3, '5', 0.08527990526413667]
21;[4, '89', 0.0829584129760864]
21;[5, '21', 0.06779564432044516]
21;[6, '92', 0.05880169565565644]
21;[7, '20', 0.05570215450981435]
21;[8, '145', 0.04576322036464862]
21;[9, '129', 0.045567685500786936]
21;[10, '62', 0.040651342860673116]
21;[11, '55', 0.03512915233633675]
21;[12, '159', 0.031233665878770658]
21;[13, '49', 0.03093163115935673]
21;[14, '38', 0.03041657505683922]
21;[15, '144', 0.029097272214056995]
21;[16, '11', 0.02900134654968023]
21;[17, '51', 0.025813761172368502]
21;[18, '24', 0.024822061879352448]
21;[19, '7', 0.02391846356400295]
21;[20, '97', 0.022812776007429033]
21;[21, '100', 0.021194964843788317]
21;[22, '80', 0.020968289142848175]
21;[23, '23', 0.01998676254110064]
21;[24, '2', 0.019963650887207272]
21;[25, '6', 0.019562897545306455]
21;[26, '82', 0.019035657273292744]
21;[27, '160', 0.0184997663008154]
21;[28, '26', 0.018135626103456263]
21;[29, '59', 0.01740557732203981]
21;[30, '1', 0.015903736199102073]
21;[31, '141', 0.014570387465758138]
21;[32, '31', 0.012707976655168374]
21;[33, '166', 0.011976522945568087]
21;[34, '3', 0.010884749201114586]
21;[35, '113', 0.00997138431383985]
21;[36, '4', 0.009597970021250126]
21;[37, '42', 0.009504459302249245]
21;[38, '139', 0.009374900451159502]
21;[39, '167', 0.009145533499714469]
21;[40, '64', 0.008698534262112692]
21;[41, '140', 0.008341891024474512]
21;[42, '74', 0.007960123552358422]
21;[43, '8', 0.007864554722323062]
21;[44, '156', 0.007637862695903161]
21;[45, '149', 0.007617380586307567]
21;[46, '43', 0.007078192545342997]
21;[47, '143', 0.0070153152772730685]
21;[48, '61', 0.006998356891989533]
21;[49, '27', 0.006694185848748328]
21;[50, '53', 0.006551959612392752]
21;[51, '65', 0.0065504441282139645]
21;[52, '15', 0.006418543197303]
21;[53, '13', 0.0063227845790352925]
21;[54, '52', 0.006072705854387018]
21;[55, '151', 0.005854967788514917]
21;[56, '148', 0.005637400783515576]
21;[57, '85', 0.0052853256640140655]
21;[58, '108', 0.004948583867028634]
21;[59, '40', 0.004752839084465451]
21;[60, '155', 0.004524045183812008]
21;[61, '124', 0.004403353379659037]
21;[62, '137', 0.004079652511379587]
21;[63, '22', 0.004049107311488848]
21;[64, '161', 0.003983874664623805]
21;[65, '134', 0.003919964068491512]
21;[66, '93', 0.0038055386193544477]
21;[67, '123', 0.003595128067545701]
21;[68, '47', 0.003259962682189173]
22;[1, '113', 0.10161892842271614]
22;[2, '42', 0.09686046983379733]
22;[3, '167', 0.09320263715090459]
22;[4, '7', 0.09062002522426978]
22;[5, '68', 0.06810003332911065]
23;[1, '134', 0.1115780971387139]
23;[2, '99', 0.11097010679462442]
23;[3, '9', 0.10640730304618788]
23;[4, '138', 0.10405567811192916]
23;[5, '51', 0.09037851861531127]
23;[6, '78', 0.08122994216256979]
23;[7, '149', 0.07619197872502557]
23;[8, '42', 0.06759777817793088]
23;[9, '167', 0.06504501993987519]
23;[10, '158', 0.05594224597974071]
23;[11, '2', 0.05272587377597753]
23;[12, '166', 0.04982809475091888]
23;[13, '41', 0.047204459047965185]
23;[14, '65', 0.04586851428795662]
23;[15, '29', 0.045307314159179025]
23;[16, '62', 0.03881659148183476]
23;[17, '114', 0.03303648632834927]
23;[18, '61', 0.024886916854004966]
23;[19, '100', 0.02473576673431649]
23;[20, '25', 0.02329482380282595]
23;[21, '93', 0.0228334897436477]
23;[22, '122', 0.021508330964198356]
23;[23, '52', 0.021261611411107235]
23;[24, '26', 0.021165339040765035]
23;[25, '68', 0.02097727640226656]
23;[26, '49', 0.019535432407657927]
23;[27, '3', 0.019054710813489462]
23;[28, '145', 0.01694162024339867]
23;[29, '48', 0.015582759680922103]
23;[30, '22', 0.014176636952793599]
23;[31, '123', 0.012587175762860541]
23;[32, '143', 0.012280926404827485]
23;[33, '8', 0.006883797372905188]
24;[1, '23', 0.06567011742685307]
24;[2, '100', 0.06302893800832131]
24;[3, '45', 0.06140300989699285]
24;[4, '62', 0.057489680402242616]
24;[5, '20', 0.05511230911908649]
24;[6, '55', 0.04968012366871792]
24;[7, '159', 0.044171073888387244]
24;[8, '144', 0.04114975699318122]
24;[9, '11', 0.04101409761763995]
24;[10, '51', 0.036506171145823545]
24;[11, '24', 0.03510369655584443]
24;[12, '7', 0.03382581556333969]
24;[13, '80', 0.02965363888557641]
24;[14, '6', 0.02766611502788772]
24;[15, '82', 0.026920484684576647]
24;[16, '160', 0.02616262040334589]
24;[17, '26', 0.025647648397635378]
24;[18, '59', 0.024615203509762273]
24;[19, '1', 0.022491279425174086]
24;[20, '89', 0.02116321811298431]
24;[21, '141', 0.02060563956310611]
24;[22, '150', 0.01897274514484115]
24;[23, '31', 0.017971792936059796]
24;[24, '166', 0.016937361179694962]
24;[25, '3', 0.01539335994324596]
24;[26, '113', 0.014101666932266655]
24;[27, '4', 0.01357357937530231]
24;[28, '42', 0.013441335248264007]
24;[29, '139', 0.013258111363927415]
24;[30, '167', 0.012933737510433679]
24;[31, '64', 0.012301585126246814]
24;[32, '140', 0.011797215422650248]
24;[33, '74', 0.01125731468591078]
24;[34, '8', 0.011122159950334646]
24;[35, '156', 0.010801569012089781]
24;[36, '149', 0.01077260293491368]
24;[37, '43', 0.010010075894712206]
24;[38, '143', 0.009921154009442745]
24;[39, '61', 0.00989717123097882]
24;[40, '21', 0.009504825264773217]
24;[41, '27', 0.009467008416345934]
24;[42, '53', 0.009265870143966598]
24;[43, '65', 0.009263726925687395]
24;[44, '15', 0.009077190840303472]
24;[45, '13', 0.00894176770363517]
24;[46, '52', 0.008588102979576615]
24;[47, '68', 0.008473252872996882]
24;[48, '151', 0.008280174853775404]
24;[49, '92', 0.008243890121283813]
24;[50, '148', 0.007972488644580441]
24;[51, '49', 0.007890855590554111]
24;[52, '85', 0.007474579235607276]
24;[53, '108', 0.006998354419292592]
24;[54, '40', 0.006721529493027965]
24;[55, '5', 0.006654268521994543]
24;[56, '155', 0.006397966055735625]
24;[57, '124', 0.006227282069435216]
24;[58, '137', 0.005769499911362469]
24;[59, '22', 0.005726302475411589]
24;[60, '161', 0.005634049581505551]
24;[61, '134', 0.005543666349675912]
24;[62, '93', 0.005381844327625644]
24;[63, '123', 0.005084278871591308]
24;[64, '47', 0.004610283437982101]
25;[1, '43', 0.09594911430420329]
25;[2, '74', 0.08532119972698249]
25;[3, '25', 0.07984204513058911]
25;[4, '9', 0.07531120273246]
25;[5, '13', 0.06777125535177426]
25;[6, '122', 0.05477559443714236]
25;[7, '117', 0.04672913330428499]
25;[8, '45', 0.04667050345808488]
25;[9, '66', 0.04382339595581523]
25;[10, '52', 0.043190402550046164]
25;[11, '27', 0.04016556897940389]
25;[12, '24', 0.033883854006365684]
25;[13, '49', 0.033478443304400106]
25;[14, '141', 0.026273032676399015]
25;[15, '80', 0.025206401093217503]
25;[16, '15', 0.0231475786836731]
25;[17, '159', 0.022527969861204297]
25;[18, '50', 0.022501830729974758]
25;[19, '143', 0.02104618366207021]
25;[20, '87', 0.020414482506722485]
25;[21, '3', 0.019627163114732688]
25;[22, '4', 0.01919615696671335]
25;[23, '7', 0.019168576638767004]
25;[24, '69', 0.018155465240190197]
25;[25, '70', 0.018028534470582624]
25;[26, '2', 0.015845528631009426]
25;[27, '73', 0.014979940704511068]
